strategy,round,side,amount,result,bankroll,roi
Player2_Paroli,10854,Xiu,50000.00,Lose,73015000.00,-26.98%
Player2_Paroli,10855,Tai,50000.00,Win,73062500.00,-26.94%
Player2_Paroli,10856,Tai,100000.00,Lose,72962500.00,-27.04%
Player2_Paroli,10857,Xiu,50000.00,Lose,72912500.00,-27.09%
Player2_Paroli,10858,Xiu,50000.00,Win,72960000.00,-27.04%
Player2_Paroli,10859,Tai,100000.00,Win,73055000.00,-26.95%
Player2_Paroli,10860,Tai,200000.00,Lose,72855000.00,-27.15%
Player2_Paroli,10861,Xiu,50000.00,Win,72902500.00,-27.10%
Player2_Paroli,10862,Tai,100000.00,Win,72997500.00,-27.00%
Player2_Paroli,10863,Xiu,200000.00,Lose,72797500.00,-27.20%
Player2_Paroli,10864,Tai,50000.00,Win,72845000.00,-27.16%
Player2_Paroli,10865,Tai,100000.00,Lose,72745000.00,-27.26%
Player2_Paroli,10866,Tai,50000.00,Lose,72695000.00,-27.30%
Player2_Paroli,10867,Xiu,50000.00,Lose,72645000.00,-27.36%
Player2_Paroli,10868,Xiu,50000.00,Lose,72595000.00,-27.41%
Player2_Paroli,10869,Xiu,50000.00,Win,72642500.00,-27.36%
Player2_Paroli,10870,Xiu,100000.00,Lose,72542500.00,-27.46%
Player2_Paroli,10871,Tai,50000.00,Win,72590000.00,-27.41%
Player2_Paroli,10872,Xiu,100000.00,Lose,72490000.00,-27.51%
Player2_Paroli,10873,Tai,50000.00,Win,72537500.00,-27.46%
Player2_Paroli,10874,Xiu,100000.00,Lose,72437500.00,-27.56%
Player2_Paroli,10875,Tai,50000.00,Win,72485000.00,-27.52%
Player2_Paroli,10876,Xiu,100000.00,Lose,72385000.00,-27.62%
Player2_Paroli,10877,Tai,50000.00,Lose,72335000.00,-27.66%
Player2_Paroli,10878,Xiu,50000.00,Lose,72285000.00,-27.71%
Player2_Paroli,10879,Xiu,50000.00,Win,72332500.00,-27.67%
Player2_Paroli,10880,Tai,100000.00,Win,72427500.00,-27.57%
Player2_Paroli,10881,Xiu,200000.00,Lose,72227500.00,-27.77%
Player2_Paroli,10882,Xiu,50000.00,Win,72275000.00,-27.73%
Player2_Paroli,10883,Xiu,100000.00,Win,72370000.00,-27.63%
Player2_Paroli,10884,Xiu,200000.00,Win,72560000.00,-27.44%
Player2_Paroli,10885,Xiu,50000.00,Lose,72510000.00,-27.49%
Player2_Paroli,10886,Xiu,50000.00,Win,72557500.00,-27.44%
Player2_Paroli,10887,Xiu,100000.00,Win,72652500.00,-27.35%
Player2_Paroli,10888,Tai,200000.00,Lose,72452500.00,-27.55%
Player2_Paroli,10889,Xiu,50000.00,Lose,72402500.00,-27.60%
Player2_Paroli,10890,Tai,50000.00,Lose,72352500.00,-27.65%
Player2_Paroli,10891,Xiu,50000.00,Win,72400000.00,-27.60%
Player2_Paroli,10892,Xiu,100000.00,Lose,72300000.00,-27.70%
Player2_Paroli,10893,Tai,50000.00,Lose,72250000.00,-27.75%
Player2_Paroli,10894,Xiu,50000.00,Lose,72200000.00,-27.80%
Player2_Paroli,10895,Xiu,50000.00,Win,72247500.00,-27.75%
Player2_Paroli,10896,Tai,100000.00,Win,72342500.00,-27.66%
Player2_Paroli,10897,Tai,200000.00,Win,72532500.00,-27.47%
Player2_Paroli,10898,Xiu,50000.00,Win,72580000.00,-27.42%
Player2_Paroli,10899,Tai,100000.00,Lose,72480000.00,-27.52%
Player2_Paroli,10900,Xiu,50000.00,Lose,72430000.00,-27.57%
Player2_Paroli,10901,Tai,50000.00,Lose,72380000.00,-27.62%
Player2_Paroli,10902,Xiu,50000.00,Win,72427500.00,-27.57%
Player2_Paroli,10903,Tai,100000.00,Win,72522500.00,-27.48%
Player2_Paroli,10904,Xiu,200000.00,Lose,72322500.00,-27.68%
Player2_Paroli,10905,Xiu,50000.00,Win,72370000.00,-27.63%
Player2_Paroli,10906,Xiu,100000.00,Win,72465000.00,-27.53%
Player2_Paroli,10907,Xiu,200000.00,Win,72655000.00,-27.35%
Player2_Paroli,10908,Xiu,50000.00,Lose,72605000.00,-27.40%
Player2_Paroli,10909,Tai,50000.00,Lose,72555000.00,-27.45%
Player2_Paroli,10910,Tai,50000.00,Win,72602500.00,-27.40%
Player2_Paroli,10911,Xiu,100000.00,Lose,72502500.00,-27.50%
Player2_Paroli,10912,Tai,50000.00,Lose,72452500.00,-27.55%
Player2_Paroli,10913,Xiu,50000.00,Win,72500000.00,-27.50%
Player2_Paroli,10914,Xiu,100000.00,Win,72595000.00,-27.41%
Player2_Paroli,10915,Tai,200000.00,Lose,72395000.00,-27.61%
Player2_Paroli,10916,Tai,50000.00,Lose,72345000.00,-27.66%
Player2_Paroli,10917,Xiu,50000.00,Win,72392500.00,-27.61%
Player2_Paroli,10918,Tai,100000.00,Win,72487500.00,-27.51%
Player2_Paroli,10919,Xiu,200000.00,Lose,72287500.00,-27.71%
Player2_Paroli,10920,Tai,50000.00,Win,72335000.00,-27.66%
Player2_Paroli,10921,Xiu,100000.00,Win,72430000.00,-27.57%
Player2_Paroli,10922,Tai,200000.00,Lose,72230000.00,-27.77%
Player2_Paroli,10923,Tai,50000.00,Win,72277500.00,-27.72%
Player2_Paroli,10924,Tai,100000.00,Lose,72177500.00,-27.82%
Player2_Paroli,10925,Tai,50000.00,Win,72225000.00,-27.77%
Player2_Paroli,10926,Tai,100000.00,Lose,72125000.00,-27.88%
Player2_Paroli,10927,Xiu,50000.00,Win,72172500.00,-27.83%
Player2_Paroli,10928,Tai,100000.00,Win,72267500.00,-27.73%
Player2_Paroli,10929,Xiu,200000.00,Lose,72067500.00,-27.93%
Player2_Paroli,10930,Xiu,50000.00,Lose,72017500.00,-27.98%
Player2_Paroli,10931,Tai,50000.00,Lose,71967500.00,-28.03%
Player2_Paroli,10932,Xiu,50000.00,Win,72015000.00,-27.98%
Player2_Paroli,10933,Tai,100000.00,Win,72110000.00,-27.89%
Player2_Paroli,10934,Tai,200000.00,Win,72300000.00,-27.70%
Player2_Paroli,10935,Xiu,50000.00,Win,72347500.00,-27.65%
Player2_Paroli,10936,Tai,100000.00,Lose,72247500.00,-27.75%
Player2_Paroli,10937,Tai,50000.00,Lose,72197500.00,-27.80%
Player2_Paroli,10938,Xiu,50000.00,Win,72245000.00,-27.76%
Player2_Paroli,10939,Xiu,100000.00,Lose,72145000.00,-27.86%
Player2_Paroli,10940,Xiu,50000.00,Win,72192500.00,-27.81%
Player2_Paroli,10941,Tai,100000.00,Lose,72092500.00,-27.91%
Player2_Paroli,10942,Tai,50000.00,Win,72140000.00,-27.86%
Player2_Paroli,10943,Tai,100000.00,Win,72235000.00,-27.77%
Player2_Paroli,10944,Xiu,200000.00,Win,72425000.00,-27.57%
Player2_Paroli,10945,Xiu,50000.00,Lose,72375000.00,-27.62%
Player2_Paroli,10946,Tai,50000.00,Win,72422500.00,-27.58%
Player2_Paroli,10947,Tai,100000.00,Lose,72322500.00,-27.68%
Player2_Paroli,10948,Tai,50000.00,Win,72370000.00,-27.63%
Player2_Paroli,10949,Tai,100000.00,Win,72465000.00,-27.53%
Player2_Paroli,10950,Xiu,200000.00,Lose,72265000.00,-27.73%
Player2_Paroli,10951,Xiu,50000.00,Lose,72215000.00,-27.79%
Player2_Paroli,10952,Xiu,50000.00,Lose,72165000.00,-27.83%
Player2_Paroli,10953,Xiu,50000.00,Lose,72115000.00,-27.88%
Player2_Paroli,10954,Xiu,50000.00,Lose,72065000.00,-27.93%
Player2_Paroli,10955,Xiu,50000.00,Lose,72015000.00,-27.98%
Player2_Paroli,10956,Xiu,50000.00,Lose,71965000.00,-28.04%
Player2_Paroli,10957,Xiu,50000.00,Win,72012500.00,-27.99%
Player2_Paroli,10958,Tai,100000.00,Lose,71912500.00,-28.09%
Player2_Paroli,10959,Xiu,50000.00,Win,71960000.00,-28.04%
Player2_Paroli,10960,Tai,100000.00,Lose,71860000.00,-28.14%
Player2_Paroli,10961,Xiu,50000.00,Win,71907500.00,-28.09%
Player2_Paroli,10962,Xiu,100000.00,Lose,71807500.00,-28.19%
Player2_Paroli,10963,Xiu,50000.00,Win,71855000.00,-28.14%
Player2_Paroli,10964,Tai,100000.00,Lose,71755000.00,-28.24%
Player2_Paroli,10965,Tai,50000.00,Win,71802500.00,-28.20%
Player2_Paroli,10966,Xiu,100000.00,Lose,71702500.00,-28.30%
Player2_Paroli,10967,Xiu,50000.00,Win,71750000.00,-28.25%
Player2_Paroli,10968,Xiu,100000.00,Win,71845000.00,-28.16%
Player2_Paroli,10969,Xiu,200000.00,Win,72035000.00,-27.96%
Player2_Paroli,10970,Xiu,50000.00,Win,72082500.00,-27.92%
Player2_Paroli,10971,Tai,100000.00,Lose,71982500.00,-28.02%
Player2_Paroli,10972,Tai,50000.00,Win,72030000.00,-27.97%
Player2_Paroli,10973,Tai,100000.00,Win,72125000.00,-27.88%
Player2_Paroli,10974,Tai,200000.00,Win,72315000.00,-27.68%
Player2_Paroli,10975,Tai,50000.00,Win,72362500.00,-27.64%
Player2_Paroli,10976,Xiu,100000.00,Win,72457500.00,-27.54%
Player2_Paroli,10977,Tai,200000.00,Win,72647500.00,-27.35%
Player2_Paroli,10978,Tai,50000.00,Lose,72597500.00,-27.40%
Player2_Paroli,10979,Xiu,50000.00,Win,72645000.00,-27.36%
Player2_Paroli,10980,Tai,100000.00,Lose,72545000.00,-27.46%
Player2_Paroli,10981,Tai,50000.00,Lose,72495000.00,-27.51%
Player2_Paroli,10982,Tai,50000.00,Win,72542500.00,-27.46%
Player2_Paroli,10983,Xiu,100000.00,Win,72637500.00,-27.36%
Player2_Paroli,10984,Tai,200000.00,Win,72827500.00,-27.17%
Player2_Paroli,10985,Tai,50000.00,Win,72875000.00,-27.12%
Player2_Paroli,10986,Xiu,100000.00,Win,72970000.00,-27.03%
Player2_Paroli,10987,Tai,200000.00,Lose,72770000.00,-27.23%
Player2_Paroli,10988,Xiu,50000.00,Lose,72720000.00,-27.28%
Player2_Paroli,10989,Xiu,50000.00,Win,72767500.00,-27.23%
Player2_Paroli,10990,Xiu,100000.00,Win,72862500.00,-27.14%
Player2_Paroli,10991,Tai,200000.00,Win,73052500.00,-26.95%
Player2_Paroli,10992,Xiu,50000.00,Win,73100000.00,-26.90%
Player2_Paroli,10993,Xiu,100000.00,Lose,73000000.00,-27.00%
Player2_Paroli,10994,Xiu,50000.00,Lose,72950000.00,-27.05%
Player2_Paroli,10995,Tai,50000.00,Lose,72900000.00,-27.10%
Player2_Paroli,10996,Tai,50000.00,Lose,72850000.00,-27.15%
Player2_Paroli,10997,Tai,50000.00,Lose,72800000.00,-27.20%
Player2_Paroli,10998,Tai,50000.00,Lose,72750000.00,-27.25%
Player2_Paroli,10999,Tai,50000.00,Win,72797500.00,-27.20%
Player2_Paroli,11000,Tai,100000.00,Lose,72697500.00,-27.30%
Player2_Paroli,11001,Tai,50000.00,Win,72745000.00,-27.26%
Player2_Paroli,11002,Xiu,100000.00,Win,72840000.00,-27.16%
Player2_Paroli,11003,Tai,200000.00,Lose,72640000.00,-27.36%
Player2_Paroli,11004,Tai,50000.00,Win,72687500.00,-27.31%
Player2_Paroli,11005,Tai,100000.00,Lose,72587500.00,-27.41%
Player2_Paroli,11006,Tai,50000.00,Lose,72537500.00,-27.46%
Player2_Paroli,11007,Xiu,50000.00,Lose,72487500.00,-27.51%
Player2_Paroli,11008,Xiu,50000.00,Lose,72437500.00,-27.56%
Player2_Paroli,11009,Tai,50000.00,Lose,72387500.00,-27.61%
Player2_Paroli,11010,Tai,50000.00,Lose,72337500.00,-27.66%
Player2_Paroli,11011,Tai,50000.00,Lose,72287500.00,-27.71%
Player2_Paroli,11012,Tai,50000.00,Lose,72237500.00,-27.76%
Player2_Paroli,11013,Xiu,50000.00,Lose,72187500.00,-27.81%
Player2_Paroli,11014,Tai,50000.00,Lose,72137500.00,-27.86%
Player2_Paroli,11015,Xiu,50000.00,Win,72185000.00,-27.82%
Player2_Paroli,11016,Xiu,100000.00,Lose,72085000.00,-27.91%
Player2_Paroli,11017,Tai,50000.00,Win,72132500.00,-27.87%
Player2_Paroli,11018,Tai,100000.00,Lose,72032500.00,-27.97%
Player2_Paroli,11019,Xiu,50000.00,Win,72080000.00,-27.92%
Player2_Paroli,11020,Xiu,100000.00,Lose,71980000.00,-28.02%
Player2_Paroli,11021,Tai,50000.00,Win,72027500.00,-27.97%
Player2_Paroli,11022,Xiu,100000.00,Win,72122500.00,-27.88%
Player2_Paroli,11023,Xiu,200000.00,Lose,71922500.00,-28.08%
Player2_Paroli,11024,Xiu,50000.00,Win,71970000.00,-28.03%
Player2_Paroli,11025,Xiu,100000.00,Lose,71870000.00,-28.13%
Player2_Paroli,11026,Tai,50000.00,Lose,71820000.00,-28.18%
Player2_Paroli,11027,Xiu,50000.00,Lose,71770000.00,-28.23%
Player2_Paroli,11028,Xiu,50000.00,Win,71817500.00,-28.18%
Player2_Paroli,11029,Xiu,100000.00,Lose,71717500.00,-28.28%
Player2_Paroli,11030,Tai,50000.00,Lose,71667500.00,-28.33%
Player2_Paroli,11031,Tai,50000.00,Win,71715000.00,-28.29%
Player2_Paroli,11032,Tai,100000.00,Lose,71615000.00,-28.38%
Player2_Paroli,11033,Xiu,50000.00,Lose,71565000.00,-28.43%
Player2_Paroli,11034,Xiu,50000.00,Win,71612500.00,-28.39%
Player2_Paroli,11035,Xiu,100000.00,Win,71707500.00,-28.29%
Player2_Paroli,11036,Xiu,200000.00,Win,71897500.00,-28.10%
Player2_Paroli,11037,Tai,50000.00,Win,71945000.00,-28.06%
Player2_Paroli,11038,Tai,100000.00,Win,72040000.00,-27.96%
Player2_Paroli,11039,Xiu,200000.00,Win,72230000.00,-27.77%
Player2_Paroli,11040,Xiu,50000.00,Lose,72180000.00,-27.82%
Player2_Paroli,11041,Tai,50000.00,Lose,72130000.00,-27.87%
Player2_Paroli,11042,Tai,50000.00,Win,72177500.00,-27.82%
Player2_Paroli,11043,Xiu,100000.00,Lose,72077500.00,-27.92%
Player2_Paroli,11044,Xiu,50000.00,Win,72125000.00,-27.88%
Player2_Paroli,11045,Tai,100000.00,Win,72220000.00,-27.78%
Player2_Paroli,11046,Xiu,200000.00,Win,72410000.00,-27.59%
Player2_Paroli,11047,Xiu,50000.00,Win,72457500.00,-27.54%
Player2_Paroli,11048,Tai,100000.00,Win,72552500.00,-27.45%
Player2_Paroli,11049,Xiu,200000.00,Lose,72352500.00,-27.65%
Player2_Paroli,11050,Tai,50000.00,Win,72400000.00,-27.60%
Player2_Paroli,11051,Tai,100000.00,Lose,72300000.00,-27.70%
Player2_Paroli,11052,Xiu,50000.00,Lose,72250000.00,-27.75%
Player2_Paroli,11053,Tai,50000.00,Lose,72200000.00,-27.80%
Player2_Paroli,11054,Tai,50000.00,Win,72247500.00,-27.75%
Player2_Paroli,11055,Tai,100000.00,Lose,72147500.00,-27.85%
Player2_Paroli,11056,Xiu,50000.00,Lose,72097500.00,-27.90%
Player2_Paroli,11057,Tai,50000.00,Lose,72047500.00,-27.95%
Player2_Paroli,11058,Tai,50000.00,Win,72095000.00,-27.91%
Player2_Paroli,11059,Xiu,100000.00,Lose,71995000.00,-28.01%
Player2_Paroli,11060,Tai,50000.00,Win,72042500.00,-27.96%
Player2_Paroli,11061,Tai,100000.00,Lose,71942500.00,-28.06%
Player2_Paroli,11062,Tai,50000.00,Lose,71892500.00,-28.11%
Player2_Paroli,11063,Tai,50000.00,Win,71940000.00,-28.06%
Player2_Paroli,11064,Xiu,100000.00,Lose,71840000.00,-28.16%
Player2_Paroli,11065,Tai,50000.00,Lose,71790000.00,-28.21%
Player2_Paroli,11066,Xiu,50000.00,Lose,71740000.00,-28.26%
Player2_Paroli,11067,Xiu,50000.00,Lose,71690000.00,-28.31%
Player2_Paroli,11068,Xiu,50000.00,Lose,71640000.00,-28.36%
Player2_Paroli,11069,Xiu,50000.00,Win,71687500.00,-28.31%
Player2_Paroli,11070,Tai,100000.00,Win,71782500.00,-28.22%
Player2_Paroli,11071,Xiu,200000.00,Win,71972500.00,-28.03%
Player2_Paroli,11072,Tai,50000.00,Lose,71922500.00,-28.08%
Player2_Paroli,11073,Tai,50000.00,Win,71970000.00,-28.03%
Player2_Paroli,11074,Xiu,100000.00,Win,72065000.00,-27.93%
Player2_Paroli,11075,Xiu,200000.00,Lose,71865000.00,-28.13%
Player2_Paroli,11076,Tai,50000.00,Win,71912500.00,-28.09%
Player2_Paroli,11077,Xiu,100000.00,Win,72007500.00,-27.99%
Player2_Paroli,11078,Xiu,200000.00,Lose,71807500.00,-28.19%
Player2_Paroli,11079,Tai,50000.00,Lose,71757500.00,-28.24%
Player2_Paroli,11080,Xiu,50000.00,Win,71805000.00,-28.19%
Player2_Paroli,11081,Xiu,100000.00,Win,71900000.00,-28.10%
Player2_Paroli,11082,Xiu,200000.00,Win,72090000.00,-27.91%
Player2_Paroli,11083,Xiu,50000.00,Win,72137500.00,-27.86%
Player2_Paroli,11084,Xiu,100000.00,Lose,72037500.00,-27.96%
Player2_Paroli,11085,Xiu,50000.00,Lose,71987500.00,-28.01%
Player2_Paroli,11086,Tai,50000.00,Win,72035000.00,-27.96%
Player2_Paroli,11087,Tai,100000.00,Lose,71935000.00,-28.07%
Player2_Paroli,11088,Xiu,50000.00,Lose,71885000.00,-28.12%
Player2_Paroli,11089,Tai,50000.00,Win,71932500.00,-28.07%
Player2_Paroli,11090,Tai,100000.00,Win,72027500.00,-27.97%
Player2_Paroli,11091,Tai,200000.00,Win,72217500.00,-27.78%
Player2_Paroli,11092,Xiu,50000.00,Win,72265000.00,-27.73%
Player2_Paroli,11093,Xiu,100000.00,Lose,72165000.00,-27.83%
Player2_Paroli,11094,Tai,50000.00,Lose,72115000.00,-27.88%
Player2_Paroli,11095,Tai,50000.00,Win,72162500.00,-27.84%
Player2_Paroli,11096,Xiu,100000.00,Lose,72062500.00,-27.94%
Player2_Paroli,11097,Xiu,50000.00,Lose,72012500.00,-27.99%
Player2_Paroli,11098,Xiu,50000.00,Win,72060000.00,-27.94%
Player2_Paroli,11099,Tai,100000.00,Lose,71960000.00,-28.04%
Player2_Paroli,11100,Tai,50000.00,Lose,71910000.00,-28.09%
Player2_Paroli,11101,Tai,50000.00,Lose,71860000.00,-28.14%
Player2_Paroli,11102,Xiu,50000.00,Win,71907500.00,-28.09%
Player2_Paroli,11103,Xiu,100000.00,Lose,71807500.00,-28.19%
Player2_Paroli,11104,Tai,50000.00,Win,71855000.00,-28.14%
Player2_Paroli,11105,Xiu,100000.00,Lose,71755000.00,-28.24%
Player2_Paroli,11106,Xiu,50000.00,Lose,71705000.00,-28.29%
Player2_Paroli,11107,Xiu,50000.00,Win,71752500.00,-28.25%
Player2_Paroli,11108,Xiu,100000.00,Win,71847500.00,-28.15%
Player2_Paroli,11109,Xiu,200000.00,Win,72037500.00,-27.96%
Player2_Paroli,11110,Tai,50000.00,Win,72085000.00,-27.91%
Player2_Paroli,11111,Xiu,100000.00,Lose,71985000.00,-28.02%
Player2_Paroli,11112,Tai,50000.00,Lose,71935000.00,-28.07%
Player2_Paroli,11113,Tai,50000.00,Win,71982500.00,-28.02%
Player2_Paroli,11114,Xiu,100000.00,Win,72077500.00,-27.92%
Player2_Paroli,11115,Tai,200000.00,Win,72267500.00,-27.73%
Player2_Paroli,11116,Xiu,50000.00,Lose,72217500.00,-27.78%
Player2_Paroli,11117,Xiu,50000.00,Lose,72167500.00,-27.83%
Player2_Paroli,11118,Xiu,50000.00,Lose,72117500.00,-27.88%
Player2_Paroli,11119,Tai,50000.00,Win,72165000.00,-27.83%
Player2_Paroli,11120,Tai,100000.00,Lose,72065000.00,-27.93%
Player2_Paroli,11121,Xiu,50000.00,Lose,72015000.00,-27.98%
Player2_Paroli,11122,Tai,50000.00,Win,72062500.00,-27.94%
Player2_Paroli,11123,Tai,100000.00,Lose,71962500.00,-28.04%
Player2_Paroli,11124,Xiu,50000.00,Win,72010000.00,-27.99%
Player2_Paroli,11125,Xiu,100000.00,Lose,71910000.00,-28.09%
Player2_Paroli,11126,Tai,50000.00,Lose,71860000.00,-28.14%
Player2_Paroli,11127,Xiu,50000.00,Lose,71810000.00,-28.19%
Player2_Paroli,11128,Tai,50000.00,Lose,71760000.00,-28.24%
Player2_Paroli,11129,Tai,50000.00,Win,71807500.00,-28.19%
Player2_Paroli,11130,Xiu,100000.00,Win,71902500.00,-28.10%
Player2_Paroli,11131,Tai,200000.00,Win,72092500.00,-27.91%
Player2_Paroli,11132,Tai,50000.00,Lose,72042500.00,-27.96%
Player2_Paroli,11133,Xiu,50000.00,Lose,71992500.00,-28.01%
Player2_Paroli,11134,Tai,50000.00,Lose,71942500.00,-28.06%
Player2_Paroli,11135,Tai,50000.00,Win,71990000.00,-28.01%
Player2_Paroli,11136,Xiu,100000.00,Lose,71890000.00,-28.11%
Player2_Paroli,11137,Tai,50000.00,Lose,71840000.00,-28.16%
Player2_Paroli,11138,Xiu,50000.00,Win,71887500.00,-28.11%
Player2_Paroli,11139,Xiu,100000.00,Win,71982500.00,-28.02%
Player2_Paroli,11140,Xiu,200000.00,Win,72172500.00,-27.83%
Player2_Paroli,11141,Tai,50000.00,Win,72220000.00,-27.78%
Player2_Paroli,11142,Tai,100000.00,Lose,72120000.00,-27.88%
Player2_Paroli,11143,Tai,50000.00,Lose,72070000.00,-27.93%
Player2_Paroli,11144,Xiu,50000.00,Win,72117500.00,-27.88%
Player2_Paroli,11145,Tai,100000.00,Lose,72017500.00,-27.98%
Player2_Paroli,11146,Tai,50000.00,Win,72065000.00,-27.93%
Player2_Paroli,11147,Xiu,100000.00,Win,72160000.00,-27.84%
Player2_Paroli,11148,Xiu,200000.00,Lose,71960000.00,-28.04%
Player2_Paroli,11149,Tai,50000.00,Win,72007500.00,-27.99%
Player2_Paroli,11150,Tai,100000.00,Win,72102500.00,-27.90%
Player2_Paroli,11151,Tai,200000.00,Win,72292500.00,-27.71%
Player2_Paroli,11152,Xiu,50000.00,Lose,72242500.00,-27.76%
Player2_Paroli,11153,Tai,50000.00,Lose,72192500.00,-27.81%
Player2_Paroli,11154,Xiu,50000.00,Lose,72142500.00,-27.86%
Player2_Paroli,11155,Tai,50000.00,Lose,72092500.00,-27.91%
Player2_Paroli,11156,Tai,50000.00,Win,72140000.00,-27.86%
Player2_Paroli,11157,Xiu,100000.00,Lose,72040000.00,-27.96%
Player2_Paroli,11158,Tai,50000.00,Win,72087500.00,-27.91%
Player2_Paroli,11159,Xiu,100000.00,Win,72182500.00,-27.82%
Player2_Paroli,11160,Tai,200000.00,Lose,71982500.00,-28.02%
Player2_Paroli,11161,Xiu,50000.00,Win,72030000.00,-27.97%
Player2_Paroli,11162,Xiu,100000.00,Win,72125000.00,-27.88%
Player2_Paroli,11163,Xiu,200000.00,Lose,71925000.00,-28.07%
Player2_Paroli,11164,Xiu,50000.00,Lose,71875000.00,-28.12%
Player2_Paroli,11165,Tai,50000.00,Win,71922500.00,-28.08%
Player2_Paroli,11166,Xiu,100000.00,Lose,71822500.00,-28.18%
Player2_Paroli,11167,Tai,50000.00,Win,71870000.00,-28.13%
Player2_Paroli,11168,Xiu,100000.00,Lose,71770000.00,-28.23%
Player2_Paroli,11169,Xiu,50000.00,Lose,71720000.00,-28.28%
Player2_Paroli,11170,Xiu,50000.00,Lose,71670000.00,-28.33%
Player2_Paroli,11171,Tai,50000.00,Lose,71620000.00,-28.38%
Player2_Paroli,11172,Xiu,50000.00,Lose,71570000.00,-28.43%
Player2_Paroli,11173,Tai,50000.00,Lose,71520000.00,-28.48%
Player2_Paroli,11174,Xiu,50000.00,Win,71567500.00,-28.43%
Player2_Paroli,11175,Xiu,100000.00,Win,71662500.00,-28.34%
Player2_Paroli,11176,Xiu,200000.00,Lose,71462500.00,-28.54%
Player2_Paroli,11177,Xiu,50000.00,Win,71510000.00,-28.49%
Player2_Paroli,11178,Tai,100000.00,Win,71605000.00,-28.39%
Player2_Paroli,11179,Tai,200000.00,Lose,71405000.00,-28.59%
Player2_Paroli,11180,Xiu,50000.00,Lose,71355000.00,-28.64%
Player2_Paroli,11181,Xiu,50000.00,Win,71402500.00,-28.60%
Player2_Paroli,11182,Xiu,100000.00,Win,71497500.00,-28.50%
Player2_Paroli,11183,Xiu,200000.00,Win,71687500.00,-28.31%
Player2_Paroli,11184,Tai,50000.00,Lose,71637500.00,-28.36%
Player2_Paroli,11185,Xiu,50000.00,Lose,71587500.00,-28.41%
Player2_Paroli,11186,Xiu,50000.00,Win,71635000.00,-28.37%
Player2_Paroli,11187,Tai,100000.00,Win,71730000.00,-28.27%
Player2_Paroli,11188,Tai,200000.00,Lose,71530000.00,-28.47%
Player2_Paroli,11189,Xiu,50000.00,Win,71577500.00,-28.42%
Player2_Paroli,11190,Xiu,100000.00,Lose,71477500.00,-28.52%
Player2_Paroli,11191,Tai,50000.00,Lose,71427500.00,-28.57%
Player2_Paroli,11192,Xiu,50000.00,Win,71475000.00,-28.52%
Player2_Paroli,11193,Tai,100000.00,Win,71570000.00,-28.43%
Player2_Paroli,11194,Xiu,200000.00,Win,71760000.00,-28.24%
Player2_Paroli,11195,Xiu,50000.00,Lose,71710000.00,-28.29%
Player2_Paroli,11196,Xiu,50000.00,Win,71757500.00,-28.24%
Player2_Paroli,11197,Xiu,100000.00,Win,71852500.00,-28.15%
Player2_Paroli,11198,Xiu,200000.00,Win,72042500.00,-27.96%
Player2_Paroli,11199,Xiu,50000.00,Win,72090000.00,-27.91%
Player2_Paroli,11200,Xiu,100000.00,Win,72185000.00,-27.82%
Player2_Paroli,11201,Xiu,200000.00,Win,72375000.00,-27.62%
Player2_Paroli,11202,Tai,50000.00,Lose,72325000.00,-27.68%
Player2_Paroli,11203,Tai,50000.00,Win,72372500.00,-27.63%
Player2_Paroli,11204,Xiu,100000.00,Win,72467500.00,-27.53%
Player2_Paroli,11205,Xiu,200000.00,Win,72657500.00,-27.34%
Player2_Paroli,11206,Tai,50000.00,Win,72705000.00,-27.30%
Player2_Paroli,11207,Tai,100000.00,Win,72800000.00,-27.20%
Player2_Paroli,11208,Xiu,200000.00,Lose,72600000.00,-27.40%
Player2_Paroli,11209,Xiu,50000.00,Win,72647500.00,-27.35%
Player2_Paroli,11210,Xiu,100000.00,Lose,72547500.00,-27.45%
Player2_Paroli,11211,Xiu,50000.00,Win,72595000.00,-27.41%
Player2_Paroli,11212,Xiu,100000.00,Lose,72495000.00,-27.51%
Player2_Paroli,11213,Tai,50000.00,Win,72542500.00,-27.46%
Player2_Paroli,11214,Xiu,100000.00,Win,72637500.00,-27.36%
Player2_Paroli,11215,Tai,200000.00,Lose,72437500.00,-27.56%
Player2_Paroli,11216,Tai,50000.00,Win,72485000.00,-27.52%
Player2_Paroli,11217,Xiu,100000.00,Win,72580000.00,-27.42%
Player2_Paroli,11218,Xiu,200000.00,Lose,72380000.00,-27.62%
Player2_Paroli,11219,Xiu,50000.00,Win,72427500.00,-27.57%
Player2_Paroli,11220,Tai,100000.00,Lose,72327500.00,-27.67%
Player2_Paroli,11221,Tai,50000.00,Lose,72277500.00,-27.72%
Player2_Paroli,11222,Tai,50000.00,Win,72325000.00,-27.68%
Player2_Paroli,11223,Tai,100000.00,Lose,72225000.00,-27.77%
Player2_Paroli,11224,Xiu,50000.00,Win,72272500.00,-27.73%
Player2_Paroli,11225,Xiu,100000.00,Win,72367500.00,-27.63%
Player2_Paroli,11226,Xiu,200000.00,Win,72557500.00,-27.44%
